Day;Configuracion;NOperations;SOperations;TotalOperations;ConfigNorm
2018-01-12 17:30:00;NORTE;25;0;25;1
2018-01-12 18:00:00;NORTE;26;0;26;1
2018-01-12 18:30:00;NORTE;30;0;30;1
2018-01-12 19:00:00;NORTE;36;0;36;1
2018-01-12 19:30:00;NORTE;29;1;30;1
2018-01-12 20:00:00;NORTE;27;0;27;1
2018-01-12 20:30:00;NORTE;23;0;23;1
2018-01-12 21:00:00;NORTE;23;0;23;1
2018-01-12 21:30:00;NORTE;16;0;16;1
2018-01-12 22:00:00;NORTE;7;0;7;1
2018-01-12 22:30:00;NORTE;9;0;9;1
2018-01-12 23:00:00;NORTE;11;0;11;1
2018-01-12 23:30:00;NORTE;3;0;3;1
2018-01-13 00:30:00;NORTE;1;0;1;1
2018-01-13 01:30:00;NORTE;2;0;2;1
2018-01-13 02:30:00;NORTE;1;0;1;1
2018-01-13 03:00:00;NORTE;1;0;1;1
2018-01-13 03:30:00;NORTE;5;0;5;1
2018-01-13 04:30:00;NORTE;5;0;5;1
2018-01-13 05:00:00;NORTE;8;0;8;1
2018-01-13 05:30:00;NORTE;9;0;9;1
2018-01-13 06:00:00;NORTE;12;0;12;1
2018-01-13 06:30:00;NORTE;19;0;19;1
2018-01-13 07:00:00;NORTE;17;0;17;1
2018-01-13 07:30:00;NORTE;20;0;20;1
2018-01-13 08:00:00;NORTE;25;0;25;1
2018-01-13 08:30:00;NORTE;24;0;24;1
2018-01-13 09:00:00;NORTE;32;0;32;1
2018-01-13 09:30:00;NORTE;28;0;28;1
2018-01-13 10:00:00;NORTE;16;0;16;1
2018-01-13 10:30:00;NORTE;33;0;33;1
2018-01-13 11:00:00;NORTE;28;0;28;1
2018-01-13 11:30:00;NORTE;19;0;19;1
2018-01-13 12:00:00;NORTE;23;0;23;1
2018-01-13 12:30:00;NORTE;21;0;21;1
2018-01-13 13:00:00;NORTE;22;0;22;1
2018-01-13 13:30:00;NORTE;23;0;23;1
2018-01-13 14:00:00;NORTE;20;0;20;1
2018-01-13 14:30:00;NORTE;22;0;22;1
2018-01-13 15:00:00;NORTE;34;0;34;1
2018-01-13 15:30:00;NORTE;21;0;21;1
2018-01-13 16:00:00;NORTE;17;0;17;1
2018-01-13 16:30:00;NORTE;9;0;9;1
2018-01-13 16:44:00;NORTE;10;0;10;1
2018-01-13 17:00:00;NORTE;4;0;4;1
2018-01-13 17:12:00;NORTE;8;0;8;1
2018-01-13 17:30:00;NORTE;9;0;9;1
2018-01-13 17:42:00;NORTE;15;0;15;1
2018-01-13 18:00:00;NORTE;17;0;17;1
2018-01-13 18:30:00;NORTE;16;0;16;1
2018-01-13 19:00:00;NORTE;23;0;23;1
2018-01-13 19:30:00;NORTE;23;0;23;1
2018-01-13 20:00:00;NORTE;11;0;11;1
2018-01-13 20:30:00;NORTE;11;0;11;1
2018-01-13 21:00:00;NORTE;22;0;22;1
2018-01-13 21:30:00;NORTE;12;0;12;1
2018-01-13 22:00:00;NORTE;8;0;8;1
2018-01-13 22:30:00;NORTE;5;0;5;1
2018-01-13 23:00:00;NORTE;8;0;8;1
2018-01-13 23:30:00;NORTE;3;0;3;1
2018-01-14 00:00:00;NORTE;1;0;1;1
2018-01-14 00:30:00;NORTE;1;0;1;1
2018-01-14 01:30:00;NORTE;1;0;1;1
2018-01-14 02:00:00;NORTE;2;0;2;1
2018-01-14 02:30:00;NORTE;1;0;1;1
2018-01-14 03:00:00;NORTE;1;0;1;1
2018-01-14 03:30:00;NORTE;5;0;5;1
2018-01-14 04:00:00;NORTE;1;0;1;1
2018-01-14 04:30:00;NORTE;4;0;4;1
2018-01-14 05:00:00;NORTE;7;0;7;1
2018-01-14 05:30:00;NORTE;9;0;9;1
2018-01-14 06:00:00;NORTE;15;0;15;1
2018-01-14 06:30:00;NORTE;19;0;19;1
2018-01-14 07:00:00;NORTE;18;0;18;1
2018-01-14 07:30:00;NORTE;13;0;13;1
2018-01-14 08:00:00;NORTE;23;0;23;1
2018-01-14 08:30:00;NORTE;18;0;18;1
2018-01-14 09:00:00;NORTE;16;0;16;1
2018-01-14 09:15:00;NORTE;13;0;13;1
2018-01-14 09:30:00;NORTE;32;0;32;1
2018-01-14 10:00:00;NORTE;20;0;20;1
2018-01-14 10:30:00;NORTE;32;0;32;1
2018-01-14 11:00:00;NORTE;32;0;32;1
2018-01-14 11:30:00;NORTE;27;0;27;1
2018-01-14 12:00:00;NORTE;21;0;21;1
2018-01-14 12:30:00;NORTE;25;0;25;1
2018-01-14 13:00:00;NORTE;19;0;19;1
2018-01-14 13:30:00;NORTE;25;0;25;1
2018-01-14 14:00:00;NORTE;26;0;26;1
2018-01-14 14:30:00;NORTE;23;0;23;1
2018-01-14 15:00:00;NORTE;39;0;39;1
2018-01-14 15:30:00;NORTE;22;0;22;1
2018-01-14 16:00:00;NORTE;19;0;19;1
2018-01-14 16:30:00;NORTE;29;0;29;1
2018-01-14 17:00:00;NORTE;20;0;20;1
2018-01-14 17:30:00;NORTE;32;0;32;1
2018-01-14 18:00:00;NORTE;26;0;26;1
2018-01-14 18:30:00;NORTE;27;0;27;1
2018-01-14 19:00:00;NORTE;35;0;35;1
2018-01-14 19:30:00;NORTE;33;0;33;1
2018-01-14 20:00:00;NORTE;23;0;23;1
2018-01-14 20:30:00;NORTE;26;0;26;1
2018-01-14 21:00:00;NORTE;27;0;27;1
2018-01-14 21:30:00;NORTE;12;0;12;1
2018-01-14 22:00:00;NORTE;12;0;12;1
2018-01-14 22:30:00;NORTE;9;0;9;1
2018-01-14 23:00:00;NORTE;11;0;11;1
2018-01-14 23:30:00;NORTE;3;0;3;1
2018-01-15 00:00:00;NORTE;2;0;2;1
2018-01-15 00:30:00;NORTE;4;0;4;1
2018-01-15 03:00:00;NORTE;2;0;2;1
2018-01-15 03:30:00;NORTE;3;0;3;1
2018-01-15 04:00:00;NORTE;2;0;2;1
2018-01-15 04:30:00;NORTE;2;0;2;1
2018-01-15 05:00:00;NORTE;7;0;7;1
2018-01-15 05:30:00;NORTE;13;0;13;1
2018-01-15 06:00:00;NORTE;19;0;19;1
2018-01-15 06:30:00;NORTE;30;0;30;1
2018-01-15 07:00:00;NORTE;18;0;18;1
2018-01-15 07:30:00;NORTE;20;0;20;1
2018-01-15 08:00:00;NORTE;29;0;29;1
2018-01-15 08:30:00;NORTE;27;0;27;1
2018-01-15 09:00:00;NORTE;25;0;25;1
2018-01-15 09:30:00;NORTE;28;0;28;1
2018-01-15 10:00:00;NORTE;24;0;24;1
2018-01-15 10:30:00;NORTE;35;0;35;1
2018-01-15 11:00:00;NORTE;26;0;26;1
2018-01-15 11:30:00;NORTE;29;0;29;1
2018-01-15 12:00:00;NORTE;22;0;22;1
2018-01-15 12:30:00;NORTE;19;0;19;1
2018-01-15 13:00:00;NORTE;30;0;30;1
2018-01-15 13:30:00;NORTE;27;0;27;1
2018-01-15 14:00:00;NORTE;32;0;32;1
2018-01-15 14:30:00;NORTE;28;0;28;1
2018-01-15 15:00:00;NORTE;29;0;29;1
2018-01-15 15:30:00;NORTE;19;0;19;1
2018-01-15 16:00:00;NORTE;26;0;26;1
2018-01-15 16:30:00;NORTE;22;0;22;1
2018-01-15 17:00:00;NORTE;23;0;23;1
2018-01-15 17:30:00;NORTE;32;0;32;1
2018-01-15 18:00:00;NORTE;28;0;28;1
2018-01-15 18:30:00;NORTE;25;0;25;1
2018-01-15 19:00:00;NORTE;37;0;37;1
2018-01-15 19:30:00;NORTE;22;0;22;1
2018-01-15 20:00:00;NORTE;20;0;20;1
2018-01-15 20:30:00;NORTE;25;0;25;1
2018-01-15 21:00:00;NORTE;22;0;22;1
2018-01-15 21:30:00;NORTE;19;0;19;1
2018-01-15 22:00:00;NORTE;11;0;11;1
2018-01-15 22:30:00;NORTE;5;0;5;1
2018-01-15 23:00:00;NORTE;12;0;12;1
2018-01-15 23:30:00;NORTE;2;0;2;1
2018-01-16 00:00:00;NORTE;1;0;1;1
2018-01-16 00:30:00;NORTE;1;0;1;1
2018-01-16 01:30:00;NORTE;1;0;1;1
2018-01-16 02:00:00;NORTE;1;0;1;1
2018-01-16 03:00:00;NORTE;3;0;3;1
2018-01-16 04:00:00;NORTE;6;0;6;1
2018-01-16 04:30:00;NORTE;6;0;6;1
2018-01-16 05:00:00;NORTE;6;0;6;1
2018-01-16 05:30:00;NORTE;14;0;14;1
2018-01-16 06:00:00;NORTE;15;0;15;1
2018-01-16 06:30:00;NORTE;33;0;33;1
2018-01-16 07:00:00;NORTE;17;0;17;1
2018-01-16 07:30:00;NORTE;19;0;19;1
2018-01-16 08:00:00;NORTE;24;0;24;1
2018-01-16 08:30:00;NORTE;20;0;20;1
2018-01-16 09:00:00;NORTE;25;0;25;1
2018-01-16 09:30:00;NORTE;33;0;33;1
2018-01-16 10:00:00;NORTE;21;0;21;1
2018-01-16 10:30:00;NORTE;35;0;35;1
2018-01-16 11:00:00;NORTE;25;0;25;1
2018-01-16 11:30:00;NORTE;29;0;29;1
2018-01-16 12:00:00;NORTE;22;0;22;1
2018-01-16 12:30:00;NORTE;21;0;21;1
2018-01-16 13:00:00;NORTE;24;0;24;1
2018-01-16 13:30:00;NORTE;29;0;29;1
2018-01-16 14:00:00;NORTE;22;0;22;1
2018-01-16 14:30:00;NORTE;20;0;20;1
2018-01-16 15:00:00;NORTE;31;0;31;1
2018-01-16 15:30:00;NORTE;19;0;19;1
2018-01-16 16:00:00;NORTE;24;0;24;1
2018-01-16 16:30:00;NORTE;19;0;19;1
2018-01-16 17:00:00;NORTE;16;0;16;1
2018-01-16 17:30:00;NORTE;31;0;31;1
2018-01-16 18:00:00;NORTE;27;0;27;1
2018-01-16 18:30:00;NORTE;25;0;25;1
2018-01-16 19:00:00;NORTE;27;0;27;1
2018-01-16 19:30:00;NORTE;23;0;23;1
2018-01-16 20:00:00;NORTE;17;0;17;1
2018-01-16 20:30:00;NORTE;23;0;23;1
2018-01-16 21:00:00;NORTE;28;0;28;1
2018-01-16 21:30:00;NORTE;12;0;12;1
2018-01-16 22:00:00;NORTE;10;0;10;1
2018-01-16 22:30:00;NORTE;7;0;7;1
2018-01-16 23:00:00;NORTE;8;0;8;1
2018-01-16 23:30:00;NORTE;4;0;4;1
2018-01-17 00:00:00;NORTE;1;0;1;1
2018-01-17 00:30:00;NORTE;1;0;1;1
2018-01-17 01:00:00;NORTE;2;0;2;1
2018-01-17 01:30:00;NORTE;1;0;1;1
2018-01-17 02:00:00;NORTE;1;0;1;1
2018-01-17 03:00:00;NORTE;5;0;5;1
2018-01-17 03:30:00;NORTE;2;0;2;1
2018-01-17 04:00:00;NORTE;3;0;3;1
2018-01-17 04:30:00;NORTE;5;0;5;1
2018-01-17 05:00:00;NORTE;8;0;8;1
2018-01-17 05:30:00;NORTE;12;0;12;1
2018-01-17 06:00:00;NORTE;5;0;5;1
2018-01-17 06:30:00;NORTE;6;0;6;1
2018-01-17 06:46:00;NORTE;11;0;11;1
2018-01-17 07:00:00;NORTE;22;0;22;1
2018-01-17 07:30:00;NORTE;27;0;27;1
2018-01-17 08:00:00;NORTE;31;0;31;1
2018-01-17 08:30:00;NORTE;17;0;17;1
2018-01-17 08:51:00;NORTE;7;0;7;1
2018-01-17 09:00:00;NORTE;20;0;20;1
2018-01-17 09:30:00;NORTE;24;0;24;1
2018-01-17 10:00:00;NORTE;37;0;37;1
2018-01-17 10:30:00;NORTE;28;0;28;1
2018-01-17 11:00:39;NORTE;1;0;1;1
2018-01-17 11:01:03;NORTE;1;0;1;1
2018-01-17 11:02:39;NORTE;1;0;1;1
2018-01-17 11:04:00;NORTE;1;0;1;1
2018-01-17 11:04:32;NORTE;1;0;1;1
2018-01-17 11:05:11;NORTE;1;0;1;1
2018-01-17 11:06:27;NORTE;1;0;1;1
2018-01-17 11:06:42;NORTE;1;0;1;1
2018-01-17 11:06:50;NORTE;1;0;1;1
2018-01-17 11:07:07;NORTE;1;0;1;1
2018-01-17 11:07:52;NORTE;1;0;1;1
2018-01-17 11:08:36;NORTE;1;0;1;1
2018-01-17 11:09:40;NORTE;1;0;1;1
2018-01-17 11:10:05;NORTE;1;0;1;1
2018-01-17 11:10:15;NORTE;1;0;1;1
2018-01-17 11:10:44;NORTE;1;0;1;1
2018-01-17 11:11:24;NORTE;1;0;1;1
2018-01-17 11:13:27;NORTE;1;0;1;1
2018-01-17 11:13:46;NORTE;1;0;1;1
2018-01-17 11:14:15;NORTE;1;0;1;1
2018-01-17 11:16:38;NORTE;1;0;1;1
2018-01-17 11:16:44;NORTE;1;0;1;1
2018-01-17 11:17:12;NORTE;1;0;1;1
2018-01-17 11:17:55;NORTE;1;0;1;1
2018-01-17 11:18:24;NORTE;1;0;1;1
2018-01-17 11:19:16;NORTE;1;0;1;1
2018-01-17 11:19:54;NORTE;1;0;1;1
2018-01-17 11:20:39;NORTE;1;0;1;1
2018-01-17 11:20:45;NORTE;1;0;1;1
2018-01-17 11:21:18;NORTE;1;0;1;1
2018-01-17 11:22:44;NORTE;1;0;1;1
2018-01-17 11:23:46;NORTE;1;0;1;1
2018-01-17 11:25:11;NORTE;1;0;1;1
2018-01-17 11:25:13;NORTE;1;0;1;1
2018-01-17 11:26:17;NORTE;1;0;1;1
2018-01-17 11:26:33;NORTE;1;0;1;1
2018-01-17 11:27:10;NORTE;1;0;1;1
2018-01-17 11:27:34;NORTE;1;0;1;1
2018-01-17 11:27:48;NORTE;1;0;1;1
2018-01-17 11:28:49;NORTE;1;0;1;1
2018-01-17 11:29:20;NORTE;1;0;1;1
2018-01-17 11:29:48;NORTE;1;0;1;1
2018-01-17 11:30:00;NORTE;25;0;25;1
2018-01-17 12:00:00;NORTE;19;0;19;1
2018-01-17 12:30:00;NORTE;21;0;21;1
2018-01-17 13:00:00;NORTE;20;0;20;1
2018-01-17 13:30:00;NORTE;32;0;32;1
2018-01-17 14:00:00;NORTE;27;0;27;1
2018-01-17 14:30:00;NORTE;23;0;23;1
2018-01-17 15:00:00;NORTE;36;0;36;1
2018-01-17 15:30:00;NORTE;28;0;28;1
2018-01-17 16:00:00;NORTE;21;0;21;1
2018-01-17 16:30:00;NORTE;16;0;16;1
2018-01-17 17:00:00;NORTE;18;0;18;1
2018-01-17 17:30:00;NORTE;28;0;28;1
2018-01-17 18:00:00;NORTE;28;0;28;1
2018-01-17 18:30:00;NORTE;17;0;17;1
2018-01-17 19:00:00;NORTE;34;0;34;1
2018-01-17 19:30:00;NORTE;30;0;30;1
2018-01-17 20:00:00;NORTE;19;0;19;1
2018-01-17 20:30:00;NORTE;28;0;28;1
2018-01-17 21:00:00;NORTE;28;0;28;1
2018-01-17 21:30:00;NORTE;22;0;22;1
2018-01-17 22:00:00;NORTE;11;0;11;1
2018-01-17 22:30:00;NORTE;6;0;6;1
2018-01-17 23:00:00;NORTE;8;0;8;1
2018-01-17 23:30:00;NORTE;4;0;4;1
2018-01-18 01:30:00;NORTE;2;0;2;1
2018-01-18 02:00:00;NORTE;1;0;1;1
2018-01-18 03:00:00;NORTE;2;0;2;1
2018-01-18 03:30:00;NORTE;1;0;1;1
2018-01-18 04:00:00;NORTE;6;0;6;1
2018-01-18 04:30:00;NORTE;4;0;4;1
2018-01-18 05:00:00;NORTE;5;0;5;1
2018-01-18 05:30:00;NORTE;16;0;16;1
2018-01-18 06:00:00;NORTE;20;0;20;1
2018-01-18 06:30:00;NORTE;30;0;30;1
2018-01-18 07:00:00;NORTE;15;0;15;1
2018-01-18 07:30:00;NORTE;18;0;18;1
2018-01-18 08:00:00;NORTE;33;0;33;1
2018-01-18 08:30:00;NORTE;24;0;24;1
2018-01-18 09:00:00;NORTE;30;0;30;1
2018-01-18 09:30:00;NORTE;29;0;29;1
2018-01-18 10:00:00;NORTE;21;0;21;1
2018-01-18 10:30:00;NORTE;30;0;30;1
2018-01-18 11:00:00;NORTE;29;0;29;1
2018-01-18 11:30:00;NORTE;25;0;25;1
2018-01-18 12:00:00;NORTE;22;0;22;1
2018-01-18 12:30:00;NORTE;21;0;21;1
2018-01-18 13:00:00;NORTE;24;0;24;1
2018-01-18 13:30:00;NORTE;29;0;29;1
2018-01-18 14:00:00;NORTE;26;0;26;1
2018-01-18 14:30:00;NORTE;22;0;22;1
2018-01-18 15:00:00;NORTE;34;0;34;1
2018-01-18 15:30:00;NORTE;22;0;22;1
2018-01-18 16:00:00;NORTE;12;0;12;1
2018-01-18 16:30:00;NORTE;18;0;18;1
2018-01-18 17:00:00;NORTE;25;0;25;1
2018-01-18 17:30:00;NORTE;28;0;28;1
2018-01-18 18:00:00;NORTE;28;0;28;1
2018-01-18 18:30:00;NORTE;31;0;31;1
2018-01-18 19:00:00;NORTE;33;0;33;1
2018-01-18 19:30:00;NORTE;27;0;27;1
2018-01-18 20:00:00;NORTE;18;0;18;1
2018-01-18 20:30:00;NORTE;25;0;25;1
2018-01-18 21:00:00;NORTE;28;0;28;1
2018-01-18 21:30:00;NORTE;15;0;15;1
2018-01-18 22:00:00;NORTE;11;0;11;1
2018-01-18 22:30:00;NORTE;10;0;10;1
2018-01-18 23:00:00;NORTE;11;0;11;1
2018-01-18 23:30:00;NORTE;6;0;6;1
2018-01-19 00:00:00;NORTE;1;0;1;1
2018-01-19 00:30:00;NORTE;1;0;1;1
2018-01-19 01:00:00;NORTE;2;0;2;1
2018-01-19 02:00:00;NORTE;1;0;1;1
2018-01-19 02:30:00;NORTE;1;0;1;1
2018-01-19 03:00:00;NORTE;5;0;5;1
2018-01-19 03:30:00;NORTE;3;0;3;1
2018-01-19 04:30:00;NORTE;4;0;4;1
2018-01-19 05:00:00;NORTE;12;0;12;1
2018-01-19 05:30:00;NORTE;10;0;10;1
2018-01-19 06:00:00;NORTE;19;0;19;1
2018-01-19 06:30:00;NORTE;25;0;25;1
2018-01-19 07:00:00;NORTE;20;0;20;1
2018-01-19 07:30:00;NORTE;23;0;23;1
2018-01-19 08:00:00;NORTE;29;0;29;1
2018-01-19 08:30:00;NORTE;22;0;22;1
2018-01-19 09:00:00;NORTE;33;0;33;1
2018-01-19 09:30:00;NORTE;27;0;27;1
2018-01-19 10:00:00;NORTE;21;0;21;1
2018-01-19 10:30:00;NORTE;33;0;33;1
2018-01-19 11:00:00;NORTE;39;0;39;1
2018-01-19 11:30:00;NORTE;25;0;25;1
2018-01-19 12:00:00;NORTE;21;0;21;1
2018-01-19 12:30:00;NORTE;24;0;24;1
2018-01-19 13:00:00;NORTE;23;0;23;1
2018-01-19 13:30:00;NORTE;3;0;3;1
2018-01-19 14:00:00;NORTE;18;0;18;1
2018-01-19 14:30:00;NORTE;28;0;28;1
2018-01-19 15:00:00;NORTE;31;0;31;1
2018-01-19 15:30:00;NORTE;22;0;22;1
2018-01-19 16:00:00;NORTE;3;0;3;1
2018-01-19 16:30:00;NORTE;13;0;13;1
2018-01-19 17:00:00;NORTE;23;0;23;1
2018-01-19 17:30:00;NORTE;29;0;29;1
2018-01-19 18:00:00;NORTE;29;0;29;1
2018-01-19 18:30:00;NORTE;23;0;23;1
2018-01-19 19:00:00;NORTE;38;0;38;1
2018-01-19 19:30:00;NORTE;31;0;31;1
2018-01-19 20:00:00;NORTE;24;0;24;1
2018-01-19 20:30:00;NORTE;24;0;24;1
2018-01-19 21:00:00;NORTE;30;0;30;1
2018-01-19 21:30:00;NORTE;17;0;17;1
2018-01-19 22:00:00;NORTE;7;0;7;1
2018-01-19 22:30:00;NORTE;8;0;8;1
2018-01-19 23:00:00;NORTE;13;0;13;1
2018-01-19 23:30:00;NORTE;3;0;3;1
2018-01-20 00:00:00;NORTE;1;0;1;1
2018-01-20 01:30:00;NORTE;1;0;1;1
2018-01-20 03:00:00;NORTE;4;0;4;1
2018-01-20 03:30:00;NORTE;3;0;3;1
2018-01-20 04:00:00;NORTE;1;0;1;1
2018-01-20 04:30:00;NORTE;4;0;4;1
2018-01-20 05:00:00;NORTE;7;0;7;1
2018-01-20 05:30:00;NORTE;15;0;15;1
2018-01-20 06:00:00;NORTE;16;0;16;1
2018-01-20 06:30:00;NORTE;20;0;20;1
2018-01-20 07:00:00;NORTE;18;0;18;1
2018-01-20 07:30:00;NORTE;17;0;17;1
2018-01-20 08:00:00;NORTE;28;0;28;1
2018-01-20 08:30:00;NORTE;16;0;16;1
2018-01-20 09:00:00;NORTE;32;0;32;1
2018-01-20 09:30:00;NORTE;23;0;23;1
2018-01-20 10:00:00;NORTE;22;0;22;1
2018-01-20 10:30:00;NORTE;26;0;26;1
2018-01-20 11:00:00;NORTE;28;0;28;1
2018-01-20 11:30:00;NORTE;22;0;22;1
2018-01-20 12:00:00;NORTE;24;0;24;1
2018-01-20 12:30:00;NORTE;20;0;20;1
2018-01-20 13:00:00;NORTE;18;0;18;1
2018-01-20 13:30:00;NORTE;26;0;26;1
2018-01-20 14:00:00;NORTE;21;0;21;1
2018-01-20 14:30:00;NORTE;15;0;15;1
2018-01-20 15:00:00;NORTE;31;0;31;1
2018-01-20 15:30:00;NORTE;17;0;17;1
2018-01-20 16:00:00;NORTE;17;0;17;1
2018-01-20 16:30:00;NORTE;14;0;14;1
2018-01-20 17:00:00;NORTE;15;0;15;1
2018-01-20 17:30:00;NORTE;21;0;21;1
2018-01-20 18:00:00;NORTE;16;0;16;1
2018-01-20 18:30:00;NORTE;23;0;23;1
2018-01-20 19:00:00;NORTE;26;0;26;1
2018-01-20 19:30:00;NORTE;14;0;14;1
2018-01-20 20:00:00;NORTE;15;0;15;1
2018-01-20 20:30:00;NORTE;20;0;20;1
2018-01-20 21:00:00;NORTE;14;0;14;1
2018-01-20 21:30:00;NORTE;10;0;10;1
2018-01-20 22:00:00;NORTE;9;0;9;1
2018-01-20 22:30:00;NORTE;5;0;5;1
2018-01-20 23:00:00;NORTE;9;0;9;1
2018-01-20 23:30:00;NORTE;3;0;3;1
2018-01-21 00:00:00;NORTE;1;0;1;1
2018-01-21 01:00:00;NORTE;1;0;1;1
2018-01-21 02:00:00;NORTE;3;0;3;1
2018-01-21 02:30:00;NORTE;2;0;2;1
2018-01-21 03:30:00;NORTE;1;0;1;1
2018-01-21 04:00:00;NORTE;4;0;4;1
2018-01-21 04:30:00;NORTE;4;0;4;1
2018-01-21 05:00:00;NORTE;7;0;7;1
2018-01-21 05:30:00;NORTE;7;0;7;1
2018-01-21 06:00:00;NORTE;16;0;16;1
2018-01-21 06:30:00;NORTE;22;0;22;1
2018-01-21 07:00:00;NORTE;16;0;16;1
2018-01-21 07:30:00;NORTE;18;0;18;1
2018-01-21 08:00:00;NORTE;18;0;18;1
2018-01-21 08:30:00;NORTE;26;0;26;1
2018-01-21 09:00:00;NORTE;25;0;25;1
2018-01-21 09:30:00;NORTE;27;0;27;1
2018-01-21 10:00:00;NORTE;16;0;16;1
2018-01-21 10:30:00;NORTE;27;0;27;1
2018-01-21 11:00:00;NORTE;32;0;32;1
2018-01-21 11:30:00;NORTE;26;0;26;1
2018-01-21 12:00:00;NORTE;29;0;29;1
2018-01-21 12:30:00;NORTE;19;0;19;1
2018-01-21 13:00:00;NORTE;24;0;24;1
2018-01-21 13:30:00;NORTE;26;0;26;1
2018-01-21 14:00:00;NORTE;29;0;29;1
2018-01-21 14:30:00;NORTE;27;1;28;1
2018-01-21 15:00:00;NORTE;32;0;32;1
2018-01-21 15:30:00;NORTE;29;0;29;1
2018-01-21 16:00:00;NORTE;19;0;19;1
2018-01-21 16:30:00;NORTE;19;0;19;1
2018-01-21 17:00:00;NORTE;19;0;19;1
2018-01-21 17:30:00;NORTE;30;0;30;1
2018-01-21 18:00:00;NORTE;25;0;25;1
2018-01-21 18:30:00;NORTE;21;0;21;1
2018-01-21 19:00:00;NORTE;29;0;29;1
2018-01-21 19:30:00;NORTE;33;0;33;1
2018-01-21 20:00:00;NORTE;23;0;23;1
2018-01-21 20:30:00;NORTE;26;0;26;1
2018-01-21 21:00:00;NORTE;29;0;29;1
2018-01-21 21:30:00;NORTE;12;0;12;1
2018-01-21 22:00:00;NORTE;14;0;14;1
2018-01-21 22:30:54;NORTE;1;0;1;1
2018-01-21 22:32:21;NORTE;1;0;1;1
2018-01-21 22:34:48;NORTE;1;0;1;1
2018-01-21 22:36:08;NORTE;1;0;1;1
2018-01-21 22:39:21;NORTE;1;0;1;1
2018-01-21 22:40:54;NORTE;1;0;1;1
2018-01-21 22:43:24;NORTE;1;0;1;1
2018-01-21 22:45:41;NORTE;1;0;1;1
2018-01-21 22:48:18;NORTE;1;0;1;1
2018-01-21 22:48:56;NORTE;1;0;1;1
2018-01-21 22:53:13;NORTE;1;0;1;1
2018-01-21 22:59:53;NORTE;1;0;1;1
2018-01-21 23:00:00;NORTE;11;0;11;1
2018-01-21 23:30:00;NORTE;5;0;5;1
2018-01-22 00:00:00;NORTE;1;0;1;1
2018-01-22 00:30:00;NORTE;2;0;2;1
2018-01-22 01:00:00;NORTE;1;0;1;1
2018-01-22 02:00:00;NORTE;1;0;1;1
2018-01-22 02:30:00;NORTE;2;0;2;1
2018-01-22 03:00:00;NORTE;1;0;1;1
2018-01-22 03:30:00;NORTE;5;0;5;1
2018-01-22 04:30:00;NORTE;2;0;2;1
2018-01-22 05:00:00;NORTE;8;0;8;1
2018-01-22 05:30:00;NORTE;10;0;10;1
2018-01-22 06:00:00;NORTE;14;0;14;1
2018-01-22 06:30:00;NORTE;43;0;43;1
2018-01-22 07:00:00;NORTE;15;0;15;1
2018-01-22 07:30:00;NORTE;27;0;27;1
2018-01-22 08:00:00;NORTE;26;0;26;1
2018-01-22 08:30:00;NORTE;22;0;22;1
2018-01-22 09:00:00;NORTE;35;0;35;1
2018-01-22 09:30:00;NORTE;30;0;30;1
2018-01-22 10:00:00;NORTE;13;0;13;1
2018-01-22 10:30:00;NORTE;36;0;36;1
2018-01-22 11:00:00;NORTE;29;0;29;1
2018-01-22 11:30:00;NORTE;29;0;29;1
2018-01-22 12:00:00;NORTE;25;0;25;1
2018-01-22 12:30:00;NORTE;27;0;27;1
2018-01-22 13:00:00;NORTE;28;0;28;1
2018-01-22 13:30:00;NORTE;34;0;34;1
2018-01-22 14:00:00;NORTE;24;0;24;1
2018-01-22 14:30:00;NORTE;28;0;28;1
2018-01-22 15:00:00;NORTE;32;0;32;1
2018-01-22 15:30:00;NORTE;25;0;25;1
2018-01-22 16:00:00;NORTE;18;0;18;1
2018-01-22 16:30:00;NORTE;21;0;21;1
2018-01-22 17:00:00;NORTE;21;0;21;1
2018-01-22 17:30:00;NORTE;29;0;29;1
2018-01-22 18:00:00;NORTE;23;0;23;1
2018-01-22 18:30:00;NORTE;23;0;23;1
2018-01-22 19:00:00;NORTE;33;0;33;1
2018-01-22 19:30:00;NORTE;36;0;36;1
2018-01-22 20:00:00;NORTE;18;0;18;1
2018-01-22 20:30:00;NORTE;30;0;30;1
2018-01-22 21:00:00;NORTE;26;0;26;1
2018-01-22 21:30:00;NORTE;15;0;15;1
2018-01-22 22:00:00;NORTE;11;0;11;1
2018-01-22 22:30:00;NORTE;7;0;7;1
2018-01-22 23:00:00;NORTE;10;0;10;1
2018-01-22 23:30:00;NORTE;3;0;3;1
2018-01-23 00:30:00;NORTE;1;0;1;1
2018-01-23 01:00:00;NORTE;1;0;1;1
2018-01-23 02:30:00;NORTE;1;0;1;1
2018-01-23 03:00:00;NORTE;2;0;2;1
2018-01-23 03:30:00;NORTE;4;0;4;1
2018-01-23 04:00:00;NORTE;2;0;2;1
2018-01-23 04:30:00;NORTE;6;0;6;1
2018-01-23 05:00:00;NORTE;10;0;10;1
2018-01-23 05:30:00;NORTE;10;0;10;1
2018-01-23 06:00:00;NORTE;17;0;17;1
2018-01-23 06:30:00;NORTE;36;0;36;1
2018-01-23 07:00:00;NORTE;14;0;14;1
2018-01-23 07:30:00;NORTE;20;0;20;1
2018-01-23 08:00:00;NORTE;30;0;30;1
